--------- beginning of crash
04-21 09:05:58.823   645   645 F libc    : crash_dump helper failed to exec
04-21 17:48:54.528  1635  5704 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:54.617  1635  5705 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:54.705  1635  5706 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:54.784  1635  5707 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:54.861  1635  5708 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:54.936  1635  5709 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.019  1635  5710 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.094  1635  5711 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.182  1635  5712 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.306  1635  5713 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.383  1635  5714 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.469  1635  5715 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.574  1635  5716 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.698  1635  5717 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.776  1635  5718 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.890  1635  5719 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:55.999  1635  5720 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:56.105  1635  5721 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:56.222  1635  5722 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:56.318  1635  5723 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:56.414  1635  5724 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:56.519  1635  5725 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:56.606  1635  5726 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:56.726  1635  5728 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:56.854  1635  5730 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:56.972  1635  5731 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.089  1635  5732 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.205  1635  5733 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.307  1635  5734 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.402  1635  5735 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.490  1635  5736 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.572  1635  5737 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.669  1635  5738 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.741  1635  5739 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.829  1635  5740 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.910  1635  5741 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:57.979  1635  5742 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.055  1635  5743 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.140  1635  5744 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.215  1635  5745 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.295  1635  5746 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.398  1635  5747 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.503  1635  5748 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.596  1635  5749 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.707  1635  5750 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.792  1635  5751 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.893  1635  5752 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:58.976  1635  5753 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:59.069  1635  5754 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:59.181  1635  5755 I chatty  : uid=1000 system_server expire 11 lines
04-21 17:48:59.319  1635  5756 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:59.334  1635  4623 I chatty  : uid=1000(system) Binder:1635_11 expire 16 lines
04-21 17:48:59.434  1635  5757 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:59.521  1635  5758 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:59.626  1635  5759 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:59.735  1635  5760 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:59.844  1635  5761 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:48:59.948  1635  5762 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.035  1635  5763 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.116  1635  5764 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.220  1635  5765 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.303  1635  5766 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.388  1635  5767 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.480  1635  5768 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.584  1635  5769 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.678  1635  5770 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.797  1635  5771 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:00.895  1635  5772 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.001  1635  5773 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.094  1635  5774 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.196  1635  5775 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.297  1635  5776 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.404  1635  5777 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.493  1635  5778 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.616  1635  5780 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.716  1635  5781 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.807  1635  5783 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.900  1635  5785 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:01.992  1635  5786 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.082  1635  5787 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.153  1635  5788 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.243  1635  5789 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.325  1635  5790 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.403  1635  5792 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.505  1635  5794 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.597  1635  5795 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.691  1635  5798 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.776  1635  5799 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.895  1635  5800 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:02.984  1635  5801 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:03.059  1635  5802 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:03.161  1635  5804 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:03.338  1635  5805 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:03.422  1635  5806 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:03.507  1635  5807 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:03.607  1635  5808 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:03.683  1635  5809 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:03.764  1635  5810 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:03.779  1635  8900 I chatty  : uid=1000(system) Binder:1635_19 expire 11 lines
04-21 17:49:03.902  1635  5811 I chatty  : uid=1000 system_server expire 10 lines
04-21 17:49:05.795  2979  3511 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:49:18.813  1635  3046 I chatty  : uid=1000(system) Binder:1635_A expire 10 lines
04-21 17:49:19.517  1635  3048 I chatty  : uid=1000(system) Binder:1635_C expire 11 lines
04-21 17:49:30.359  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 11 lines
04-21 17:49:46.917  5923  5923 D ActivityThread: Loading provider contacts;com.android.contacts: com.android.providers.contacts.ContactsProvider2
04-21 17:50:05.655  2979  4359 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:50:10.135  1635  3042 I chatty  : uid=1000(system) Binder:1635_6 expire 4 lines
04-21 17:50:10.139  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 105 lines
04-21 17:50:14.441  1635  1635 I chatty  : uid=1000 system_server expire 47 lines
04-21 17:50:14.445  1635  4630 I chatty  : uid=1000(system) Binder:1635_13 expire 7 lines
04-21 17:50:14.816  1635  4614 I chatty  : uid=1000(system) Binder:1635_10 expire 14 lines
04-21 17:50:14.819  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 14 lines
04-21 17:50:14.861  1635  1752 I chatty  : uid=1000(system) android.fg expire 19 lines
04-21 17:50:15.891  1635  3045 I chatty  : uid=1000(system) Binder:1635_9 expire 13 lines
04-21 17:50:36.222  1635 12312 I chatty  : uid=1000(system) Binder:1635_1F expire 8 lines
04-21 17:50:38.228  1635  4930 I chatty  : uid=1000(system) Binder:1635_14 expire 10 lines
04-21 17:50:38.229  1635  9801 I chatty  : uid=1000(system) Binder:1635_1C expire 10 lines
04-21 17:50:50.994  1635  1964 I chatty  : uid=1000(system) RollbackManager expire 3 lines
04-21 17:51:05.859  2979  6614 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:51:07.632  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 23 lines
04-21 17:51:10.166  4561 24776 I AlwaysOnHotwordDetector: onDetected
04-21 17:51:13.128  1635  1771 I chatty  : uid=1000(system) android.bg expire 16 lines
04-21 17:51:13.345  1635  3040 I chatty  : uid=1000(system) Binder:1635_5 expire 14 lines
04-21 17:51:13.345  1635  4599 I chatty  : uid=1000(system) Binder:1635_D expire 9 lines
04-21 17:51:14.139  1635  3043 I chatty  : uid=1000(system) Binder:1635_7 expire 54 lines
04-21 17:51:15.678  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 19 lines
04-21 17:51:15.830  1635  1635 I chatty  : uid=1000 system_server expire 22 lines
04-21 17:51:16.486  1635  2891 I chatty  : uid=1000(system) ConnectivitySer expire 10 lines
04-21 17:51:24.691  1635  8772 I chatty  : uid=1000(system) Binder:1635_17 expire 7 lines
04-21 17:51:36.466  1635  1713 I chatty  : uid=1000(system) Binder:1635_2 expire 11 lines
04-21 17:51:36.929  2979  7147 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:51:54.577  7255  7811 E ActivityThread: Failed to find provider info for com.google.android.instantapps.supervisor.SupervisorArchiveProvider
04-21 17:52:05.792  2979 10216 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:52:07.619  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 32 lines
04-21 17:52:10.976  1635  1752 I chatty  : uid=1000(system) android.fg expire 19 lines
04-21 17:52:15.046  7129  7998 D ArtManager: Requesting profile snapshot for com.duosecurity.duomobile:/data/app/~~3pYoZAdb5HFaYB98wsyt5A==/com.duosecurity.duomobile-2eYouJyp765F6gelxqwZ2A==/base.apk
04-21 17:52:17.607  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 10 lines
04-21 17:52:42.721  1635  1878 I chatty  : uid=1000(system) PackageManager expire 18 lines
04-21 17:52:46.807  1635  3038 I chatty  : uid=1000(system) Binder:1635_4 expire 4 lines
04-21 17:53:00.426  1635  2891 I chatty  : uid=1000(system) ConnectivitySer expire 15 lines
04-21 17:53:01.530  1635  1754 I chatty  : uid=1000(system) android.ui expire 4 lines
04-21 17:53:03.839  2979 11758 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:53:05.792  2979 13347 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:53:18.529  1635  3047 I chatty  : uid=1000(system) Binder:1635_B expire 1 line
04-21 17:53:21.203  1635  1635 I chatty  : uid=1000 system_server expire 13 lines
04-21 17:53:21.418  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 12 lines
04-21 17:53:22.798  1635  2884 I chatty  : uid=1000(system) NetworkPolicy expire 11 lines
04-21 17:53:46.100  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 17 lines
04-21 17:54:05.830  2979 16230 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:54:24.646  1635  4614 I chatty  : uid=1000(system) Binder:1635_10 expire 12 lines
04-21 17:54:24.666  1635  1712 I chatty  : uid=1000(system) Binder:1635_1 expire 12 lines
04-21 17:54:30.666  2979  3511 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:54:34.959  1635  2514 I chatty  : uid=1000 system_server expire 3 lines
04-21 17:54:36.890  9147  9457 E ActivityThread: Failed to find provider info for com.facebook.appmanager.firstparty.crashreporter
04-21 17:54:36.944  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 18 lines
04-21 17:54:38.876  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 41 lines
04-21 17:55:05.795  2979  4359 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:55:14.777  1635  2881 I chatty  : uid=1000(system) Binder:1635_3 expire 9 lines
04-21 17:55:55.280  1635  3040 I chatty  : uid=1000(system) Binder:1635_5 expire 10 lines
04-21 17:56:03.456  2979  6614 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:56:04.747  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 31 lines
04-21 17:56:05.794  2979  7147 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:56:46.887  1635  1878 I chatty  : uid=1000(system) PackageManager expire 15 lines
04-21 17:56:47.225  1635  1752 I chatty  : uid=1000(system) android.fg expire 15 lines
04-21 17:56:47.277  1635  1635 I chatty  : uid=1000 system_server expire 18 lines
04-21 17:57:05.839  2979 10216 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:57:16.839  1635  2891 I chatty  : uid=1000(system) ConnectivitySer expire 10 lines
04-21 17:57:24.348  2979 11758 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:57:25.656  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 104 lines
04-21 17:57:27.101  1635  1771 I chatty  : uid=1000(system) android.bg expire 4 lines
04-21 17:57:31.052  1635  3045 I chatty  : uid=1000(system) Binder:1635_9 expire 10 lines
04-21 17:57:55.808  1635 10519 I chatty  : uid=1000 system_server expire 4 lines
04-21 17:57:56.150  1635  1635 I chatty  : uid=1000 system_server expire 11 lines
04-21 17:57:56.468  1635  2884 I chatty  : uid=1000(system) NetworkPolicy expire 10 lines
04-21 17:58:05.824  2979 13347 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:58:18.139  1635  1878 I chatty  : uid=1000(system) PackageManager expire 12 lines
04-21 17:58:45.314  2979 16230 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:58:48.087  4561  9532 I AlwaysOnHotwordDetector: onDetected
04-21 17:58:49.454  1635  8900 I chatty  : uid=1000(system) Binder:1635_19 expire 5 lines
04-21 17:58:49.455  4561  4561 W AlwaysOnHotwordDetector: startRecognition() failed with error code -2147483648
04-21 17:58:49.544  1635  1752 I chatty  : uid=1000(system) android.fg expire 19 lines
04-21 17:58:49.702  1635 11490 I chatty  : uid=1000(system) Binder:1635_1D expire 11 lines
04-21 17:58:50.689  4561  9532 I AlwaysOnHotwordDetector: onError: -32
04-21 17:58:51.099  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 18 lines
04-21 17:58:51.426  1635  1635 I chatty  : uid=1000 system_server expire 13 lines
04-21 17:59:05.794  2979  3511 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 17:59:06.109  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 33 lines
04-21 17:59:26.271  1635  4613 I chatty  : uid=1000(system) Binder:1635_F expire 9 lines
04-21 18:00:05.880  2979  4359 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:00:06.291  2979  6614 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:00:39.191  1635  1878 I chatty  : uid=1000(system) PackageManager expire 14 lines
04-21 18:00:45.734  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 33 lines
04-21 18:00:50.707  1635  9377 I chatty  : uid=1000(system) Binder:1635_1B expire 6 lines
04-21 18:00:50.777  1635  1635 I chatty  : uid=1000 system_server expire 11 lines
04-21 18:00:51.492  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 12 lines
04-21 18:00:51.797  1635  2884 I chatty  : uid=1000(system) NetworkPolicy expire 16 lines
04-21 18:00:52.209  1635  3043 I chatty  : uid=1000(system) Binder:1635_7 expire 1 line
04-21 18:00:53.402  1635  5549 I chatty  : uid=1000(system) Binder:1635_15 expire 5 lines
04-21 18:00:53.688  1635  4930 I chatty  : uid=1000(system) Binder:1635_14 expire 7 lines
04-21 18:00:58.403 12198 12198 D ActivityThread: Loading provider contacts;com.android.contacts: com.android.providers.contacts.ContactsProvider2
04-21 18:01:05.840  2979  7147 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:01:18.245  1635  9801 I chatty  : uid=1000(system) Binder:1635_1C expire 4 lines
04-21 18:01:29.642  1635  1635 I chatty  : uid=1000 system_server expire 20 lines
04-21 18:01:30.095  1635  1862 I chatty  : uid=1000(system) PowerManagerSer expire 6 lines
04-21 18:01:43.432  2979 10216 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:02:05.794  2979 11758 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:02:06.907  1635  4623 I chatty  : uid=1000(system) Binder:1635_11 expire 8 lines
04-21 18:02:35.066  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 29 lines
04-21 18:02:52.956  1635  1635 I chatty  : uid=1000 system_server expire 27 lines
04-21 18:03:05.901  2979 13347 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:03:13.277  1635  1878 I chatty  : uid=1000(system) PackageManager expire 29 lines
04-21 18:03:14.717  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 10 lines
04-21 18:03:14.718  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 27 lines
04-21 18:03:16.135  4561  9950 I AlwaysOnHotwordDetector: onDetected
04-21 18:03:17.293  1635  4614 I chatty  : uid=1000(system) Binder:1635_10 expire 7 lines
04-21 18:03:17.664  1635  3046 I chatty  : uid=1000(system) Binder:1635_A expire 6 lines
04-21 18:03:29.333  2979 16230 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:04:05.831  2979  3511 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:04:09.880  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 114 lines
04-21 18:04:10.113  1635  1752 I chatty  : uid=1000(system) android.fg expire 27 lines
04-21 18:04:10.147  1635  1712 I chatty  : uid=1000(system) Binder:1635_1 expire 11 lines
04-21 18:04:44.081  1635  1635 I chatty  : uid=1000 system_server expire 23 lines
04-21 18:04:48.801  2979  4359 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:04:49.950  1635  1878 I chatty  : uid=1000(system) PackageManager expire 16 lines
04-21 18:05:05.796  2979  6614 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:05:13.828  1635  4612 I chatty  : uid=1000(system) Binder:1635_E expire 5 lines
04-21 18:05:13.828  1635  2891 I chatty  : uid=1000(system) ConnectivitySer expire 12 lines
04-21 18:05:17.551  1635  2884 I chatty  : uid=1000(system) NetworkPolicy expire 11 lines
04-21 18:06:05.834  2979  7147 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:06:06.156  1635  1878 I chatty  : uid=1000(system) PackageManager expire 16 lines
04-21 18:06:06.210  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 70 lines
04-21 18:06:06.254  1635  1752 I chatty  : uid=1000(system) android.fg expire 13 lines
04-21 18:06:06.523  1635  1635 I chatty  : uid=1000 system_server expire 16 lines
04-21 18:06:07.483  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 15 lines
04-21 18:06:08.254  2979 10216 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:06:08.885  1635  3048 I chatty  : uid=1000(system) Binder:1635_C expire 8 lines
04-21 18:07:05.795  2979 11758 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:07:27.749  2979 13347 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:08:02.811  1635  6941 I chatty  : uid=1000(system) Binder:1635_16 expire 4 lines
04-21 18:08:05.799  2979 16230 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:08:07.588  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 38 lines
04-21 18:08:20.382  1635  9190 I chatty  : uid=1000(system) Binder:1635_1A expire 5 lines
04-21 18:08:31.084  2979  3511 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:08:39.467  1635  1878 I chatty  : uid=1000(system) PackageManager expire 24 lines
04-21 18:08:39.608  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 34 lines
04-21 18:08:41.462  1635 11678 I chatty  : uid=1000(system) Binder:1635_1E expire 6 lines
04-21 18:08:52.439  1635  1635 I chatty  : uid=1000 system_server expire 13 lines
04-21 18:08:52.695  1635  1752 I chatty  : uid=1000(system) android.fg expire 10 lines
04-21 18:08:53.191  1635  3040 I chatty  : uid=1000(system) Binder:1635_5 expire 5 lines
04-21 18:08:53.618  1635  1776 I chatty  : uid=1000(system) ActivityManager expire 11 lines
04-21 18:08:54.976  1635  2884 I chatty  : uid=1000(system) NetworkPolicy expire 16 lines
04-21 18:09:00.345  1635 15203 I chatty  : uid=1000 system_server expire 7 lines
04-21 18:09:05.794  2979  4359 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:09:40.297  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 31 lines
04-21 18:09:41.780  2979  6614 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:09:58.468  1635  1752 I chatty  : uid=1000(system) android.fg expire 27 lines
04-21 18:09:58.533  1635  1635 I chatty  : uid=1000 system_server expire 25 lines
04-21 18:10:05.795  2979  7147 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:10:20.637  1635  1775 I chatty  : uid=1000(system) ActivityManager expire 38 lines
04-21 18:10:32.126  1635  2891 I chatty  : uid=1000(system) ConnectivitySer expire 12 lines
04-21 18:10:52.809  1635  1878 I chatty  : uid=1000(system) PackageManager expire 11 lines
04-21 18:11:04.174  2979 10216 D PowerUI : can't show warning due to - plugged: true status unknown: false
04-21 18:11:04.184  1635  1790 I chatty  : uid=1000(system) batterystats-wo expire 2 lines
